NL,3,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0
AL,511,70,150,13,6,0,32,40,9,29,54,0,3,6,4,8
NL,642,86,184,37,12,11,57,40,11,63,56,9,0,5,6,10
AL,457,65,101,26,0,23,69,1,3,73,159,2,6,0,2,19
NL,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
AL,123,11,28,2,1,1,8,1,2,10,17,0,3,0,1,1
NL,69,5,6,2,0,1,7,0,0,1,40,0,0,8,1,1
AL,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AL,605,93,184,37,8,25,91,23,6,26,92,3,4,0,5,18
NL,312,30,76,14,0,9,47,1,3,18,35,1,3,0,6,15
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,337,44,96,15,0,15,48,3,2,27,62,1,3,0,1,7
AL,66,2,12,0,0,0,5,1,1,5,12,0,0,1,2,0
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,252,28,63,9,0,6,34,6,3,22,45,1,0,2,4,10
AL,187,23,40,10,0,6,18,4,3,18,47,0,1,1,2,3
AL,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
NL,166,20,42,8,0,3,16,1,0,14,32,2,0,0,1,5
AL,145,16,32,4,1,3,12,6,3,14,43,1,1,4,0,2
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,463,74,126,17,1,18,57,13,1,51,116,3,10,0,5,13
NL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,5,1,1,0,0,1,1,0,0,2,3,0,0,0,0,0
NL,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,14,0,3,1,0,0,2,0,0,2,2,0,0,0,0,1
AL,301,36,64,14,1,6,32,5,0,27,75,1,3,8,3,7
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,37,1,0,0,0,0,1,0,0,3,9,0,0,5,0,0
NL,24,1,4,0,0,0,1,0,0,0,5,0,0,3,0,0
NL,12,1,1,0,0,0,0,0,0,0,6,0,1,0,0,0
NL,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,14,1,3,2,0,0,0,0,0,0,5,0,0,2,0,0
NL,294,26,72,17,2,8,39,2,1,30,62,0,3,0,3,5
NL,632,102,158,33,5,23,68,30,5,62,96,2,0,2,3,9
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,5,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
AL,17,2,7,0,0,0,1,1,0,3,3,0,0,1,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,99,12,22,5,0,2,8,0,0,11,24,1,0,0,1,4
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,396,67,107,19,0,28,71,4,5,25,99,2,1,0,4,10
NL,3,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,476,70,127,34,1,22,81,2,3,42,129,3,3,1,6,11
NL,176,18,45,7,0,9,23,1,0,18,60,0,0,0,2,5
AL,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AL,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NL,33,8,6,1,0,2,5,3,0,6,9,1,0,0,0,0
AL,28,4,3,1,0,1,2,1,0,1,8,0,0,2,1,0
NL,33,4,11,2,1,3,10,0,0,2,12,1,0,0,2,1
NL,288,38,90,23,1,13,36,14,8,29,84,0,0,1,1,6
NL,372,56,121,32,0,16,68,4,0,29,50,6,16,0,4,6
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,12,0,2,0,1,0,0,0,0,0,5,0,0,0,0,0
NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,277,37,76,20,5,8,37,7,0,9,54,0,4,0,1,8
AL,407,42,79,19,3,3,31,11,5,44,98,0,5,8,6,4
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AL,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
AL,405,55,90,17,1,25,59,0,1,38,139,0,1,0,4,5
NL,50,0,5,0,0,0,3,0,0,3,16,0,1,7,0,1
NL,30,1,3,0,1,0,0,0,0,1,18,0,0,4,0,0
NL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,183,12,37,10,0,3,17,1,0,12,36,1,0,0,1,7
NL,116,18,28,6,0,4,13,0,0,13,20,1,1,0,0,6
NL,218,22,61,15,0,3,34,0,0,5,52,0,1,0,3,8
AL,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
NL,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
NL,396,59,112,25,2,12,63,1,1,38,59,4,1,0,7,13
NL,23,2,4,2,0,0,1,0,0,1,9,0,0,0,0,0
AL,507,72,128,27,2,18,76,3,5,91,101,4,3,0,8,21
AL,4,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0
NL,35,0,3,0,0,0,0,0,0,0,14,0,0,5,0,0
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,228,19,47,7,1,2,17,1,0,20,39,1,5,5,1,7
AL,8,0,1,0,0,0,1,0,0,0,1,0,0,1,1,2
NL,69,8,19,6,0,2,8,0,0,7,9,1,1,1,0,1
NL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NL,35,1,3,0,0,0,1,0,0,3,7,0,0,7,1,0
AL,507,71,125,31,3,19,57,21,4,43,132,0,1,1,1,6
NL,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NL,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
NL,313,40,66,10,2,4,23,27,9,36,106,3,3,6,1,3
NL,23,3,7,1,2,0,5,0,1,1,3,0,0,0,1,0
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
NL,175,15,44,4,5,5,16,3,2,18,36,2,1,0,2,1
NL,66,5,18,4,0,1,5,0,0,5,10,0,0,1,1,0
NL,7,1,0,0,0,0,2,0,0,1,2,0,0,0,0,0
NL,89,9,20,5,0,2,7,0,0,5,15,0,3,1,0,4
NL,272,37,75,14,4,1,28,1,1,27,50,2,0,3,2,6
NL,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,314,35,72,22,1,14,55,5,0,21,80,3,5,0,4,9
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,377,47,102,16,3,4,30,7,3,27,35,0,4,4,3,5
NL,243,40,88,16,1,3,44,2,1,13,14,0,0,6,6,7
AL,594,62,154,35,1,20,86,13,5,46,110,1,5,2,4,9
AL,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
NL,148,19,39,4,3,0,14,7,1,13,21,3,0,1,1,1
NL,44,6,9,3,1,1,2,0,0,5,14,1,0,1,0,0
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,13,0,0,0,0,0,0,0,0,1,6,0,0,3,0,0
AL,5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
AL,140,16,35,12,2,5,17,1,0,11,62,1,5,2,0,2
NL,79,7,16,2,0,3,10,0,0,5,27,2,3,0,0,0
AL,147,14,33,4,0,6,15,1,0,8,44,0,2,0,0,3
NL,166,17,48,8,2,3,19,1,0,12,21,1,1,0,3,5
NL,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,7,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,383,55,92,23,2,14,52,2,2,50,98,7,5,0,3,4
AL,483,49,105,14,0,19,51,1,0,49,111,2,1,0,2,12
AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,36,6,9,2,0,3,8,0,0,3,14,0,0,0,1,0
NL,128,17,32,5,1,1,9,2,0,14,34,0,1,0,2,2
AL,65,11,18,2,0,3,9,0,0,3,26,0,0,1,0,1
NL,221,23,39,8,0,7,24,0,0,33,70,4,4,0,0,5
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,102,8,17,3,1,2,7,2,0,5,17,0,0,1,0,1
NL,285,29,84,11,3,2,28,7,0,21,58,1,2,3,5,5
NL,35,6,11,3,0,2,6,1,0,2,5,1,0,0,0,0
NL,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
NL,561,68,147,33,2,32,108,6,2,44,153,5,7,0,3,18
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,176,26,35,6,1,6,14,0,0,19,35,1,2,0,0,6
AL,148,19,29,6,0,5,25,1,0,11,41,0,1,2,2,6
AL,516,71,146,38,4,4,41,17,6,47,62,0,0,4,1,10
AL,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,6,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0
NL,449,75,130,30,1,37,86,6,2,46,143,9,5,0,1,5
NL,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
AL,141,15,34,8,0,1,13,2,0,10,21,0,1,3,2,1
NL,179,16,36,5,2,5,17,0,3,21,46,4,2,0,0,5
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,47,4,13,4,0,1,7,0,0,3,13,0,1,2,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,493,75,105,13,2,14,40,30,7,42,166,0,2,6,1,2
NL,28,3,7,2,0,0,3,0,0,0,10,0,0,6,0,1
NL,10,0,1,0,0,0,0,0,0,1,1,0,0,3,0,0
AL,48,2,13,4,0,0,6,0,0,2,16,0,1,0,0,0
NL,74,10,18,8,1,1,7,0,1,4,26,0,0,0,1,1
AL,402,49,105,15,5,4,28,15,2,17,40,4,0,0,4,10
AL,227,28,73,13,1,5,27,14,5,5,21,1,2,5,1,2
AL,262,19,57,15,0,1,18,1,0,9,53,0,3,2,2,3
NL,146,17,39,5,0,5,25,1,0,11,20,3,2,2,3,2
AL,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AL,204,22,53,19,2,0,16,0,0,12,43,0,1,1,1,1
AL,537,75,146,36,0,24,93,2,3,77,141,2,4,1,5,9
NL,333,43,81,20,3,3,16,8,12,29,58,0,6,6,0,7
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,21,2,3,1,0,0,0,0,0,0,10,0,0,0,0,1
AL,57,4,9,3,0,2,9,0,0,5,23,0,0,2,0,1
NL,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AL,451,66,113,27,1,24,84,2,1,54,83,1,7,0,12,11
NL,464,53,134,26,0,1,25,4,4,27,73,0,5,3,2,9
NL,15,0,2,0,0,0,0,1,0,0,4,0,0,0,0,0
AL,148,17,36,7,1,3,11,0,1,9,40,0,1,0,2,7
AL,123,10,27,5,2,6,14,1,0,6,47,0,0,1,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,352,45,95,16,1,0,28,13,5,24,47,1,1,4,3,12
NL,321,24,75,15,0,1,21,0,0,27,50,6,1,4,1,12
AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,28,2,4,1,0,1,4,0,0,0,16,0,1,0,0,0
NL,62,9,15,2,0,5,15,0,0,8,21,1,1,0,0,2
AL,101,8,26,5,0,3,10,0,0,14,40,2,0,0,0,4
AL,22,5,2,0,0,0,1,6,2,0,5,0,2,0,0,1
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,5,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,71,4,13,3,0,2,6,1,0,4,17,0,0,1,0,2
AL,5,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0
NL,374,47,86,17,7,3,35,13,5,52,90,2,3,1,2,9
NL,9,1,2,0,0,0,1,0,0,1,4,0,0,3,0,0
AL,161,16,38,8,0,3,12,1,1,14,31,0,2,3,2,2
AL,28,3,6,0,0,1,2,0,0,2,7,0,0,0,0,0
NL,5,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
NL,93,7,25,7,0,3,14,0,0,10,15,3,1,0,1,1
NL,103,11,18,3,1,2,10,1,1,14,29,2,2,1,2,2
AL,22,2,5,2,0,0,3,0,0,1,4,0,0,1,0,0
AL,559,129,182,27,8,30,83,49,5,67,139,4,6,0,7,7
AL,544,66,146,19,3,32,95,4,5,36,153,3,4,0,2,12
NL,181,33,52,8,2,8,27,2,2,19,19,1,2,0,1,7
NL,14,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0
NL,171,20,46,13,1,2,19,1,1,9,24,0,4,0,1,9
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,523,86,115,29,0,19,78,4,3,94,168,5,10,0,3,8
AL,573,79,141,29,3,28,78,31,6,45,169,0,1,4,8,13
NL,554,107,155,24,4,17,67,18,8,63,121,5,5,0,6,7
NL,162,15,31,9,0,2,17,0,1,13,37,0,2,1,1,6
NL,301,48,77,15,2,11,45,11,1,43,43,7,12,0,6,4
NL,265,26,58,20,0,4,28,0,2,36,55,1,0,0,2,6
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,191,28,46,9,1,8,26,10,3,10,44,0,2,3,0,2
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,194,15,40,4,0,0,15,3,1,8,36,0,0,5,1,4
AL,126,13,25,6,1,2,17,0,1,3,32,0,0,0,3,5
AL,28,1,4,0,0,1,4,0,0,0,6,0,0,0,1,1
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,54,4,9,2,0,2,7,1,0,2,14,0,0,1,0,2
AL,5,2,2,0,0,0,1,0,0,1,2,0,0,0,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,56,2,13,1,0,0,2,0,0,1,11,0,0,0,0,0
NL,417,62,110,26,8,9,45,24,6,41,94,2,5,5,2,2
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,4,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0
AL,505,64,129,18,1,25,78,0,2,28,120,0,6,0,4,18
NL,387,46,101,17,5,9,40,24,4,35,49,1,2,5,2,4
NL,208,26,51,12,2,2,15,15,2,18,31,0,4,4,1,1
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NL,99,7,12,2,0,2,5,2,0,7,33,0,2,0,1,6
AL,153,13,36,5,1,0,7,3,2,7,17,0,0,1,2,5
NL,54,5,5,1,0,0,0,0,0,3,31,0,1,8,0,1
AL,25,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
NL,56,2,4,1,0,0,1,0,0,1,29,0,0,5,0,0
NL,28,0,5,0,0,0,0,0,0,0,10,0,0,6,0,0
NL,374,59,126,44,0,14,56,5,3,94,85,18,5,0,2,8
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,66,5,8,2,0,1,4,0,0,3,32,0,0,3,0,1
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,472,62,132,27,0,14,69,7,5,47,104,1,2,1,8,11
NL,229,24,58,10,1,9,24,0,0,18,73,1,6,0,1,2
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,6,1,1,1,0,0,0,0,0,1,3,0,0,0,0,0
NL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AL,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
NL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AL,444,54,98,15,8,2,20,16,5,50,70,0,5,9,3,5
NL,588,85,135,29,4,21,63,16,3,74,169,2,13,0,2,9
NL,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
AL,285,42,65,12,3,10,36,3,0,26,80,0,4,1,0,3
NL,12,1,1,0,0,0,0,0,0,0,5,0,1,1,0,0
NL,4,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
AL,243,36,56,9,0,11,29,3,1,16,35,0,1,0,2,5
NL,12,0,1,0,0,0,0,0,0,0,4,0,0,2,0,1
NL,300,42,90,21,3,5,31,8,2,42,57,2,1,0,1,3
NL,49,2,6,1,0,0,0,1,0,4,24,0,0,5,0,1
NL,109,11,26,6,1,1,10,1,0,9,22,0,0,0,1,4
NL,28,2,5,1,0,2,5,0,0,0,12,0,0,4,1,0
NL,11,3,1,1,0,0,2,0,0,1,4,0,1,0,1,0
NL,8,0,2,1,0,0,2,0,0,0,2,0,0,0,0,0
AL,526,67,131,27,1,23,83,3,0,60,112,4,4,0,3,17
NL,315,40,74,11,0,11,43,1,0,37,81,2,2,0,6,5
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
AL,519,85,135,30,1,35,110,3,2,76,141,4,14,0,6,15
AL,171,19,36,5,0,3,13,0,0,15,33,0,1,13,1,7
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
NL,71,4,12,1,1,0,4,0,0,2,12,1,0,3,1,1
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,61,11,16,3,1,3,8,7,0,2,12,0,0,0,0,1
AL,163,20,42,7,1,5,22,12,4,9,40,0,1,0,3,1
NL,40,3,6,0,0,0,4,0,1,0,11,0,0,5,1,2
NL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NL,53,5,10,3,0,1,4,0,0,0,20,0,0,2,0,1
NL,37,0,3,1,0,0,2,0,0,0,13,0,0,7,0,1
AL,74,9,16,3,0,0,3,0,0,13,23,0,0,2,1,1
NL,581,91,178,41,2,21,93,15,10,81,112,16,3,0,5,15
NL,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NL,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
AL,146,25,34,7,1,4,14,0,0,14,39,0,4,0,1,4
AL,292,47,69,8,1,15,46,0,0,37,69,2,13,0,2,6
NL,31,0,4,2,0,0,2,0,0,1,11,0,0,4,0,0
NL,325,36,75,24,0,14,41,8,3,36,79,0,2,0,0,4
AL,574,54,153,27,1,18,74,0,2,20,112,1,7,0,7,20
NL,174,36,55,7,2,4,15,14,2,13,31,0,4,5,0,1
AL,10,2,1,1,0,0,1,0,0,0,9,0,1,0,0,0
AL,611,79,169,27,3,8,67,2,2,33,70,3,1,0,6,26
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,34,3,6,0,0,1,2,0,0,0,8,0,0,2,0,2
NL,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
NL,57,5,11,2,0,1,4,0,0,4,13,0,0,5,0,1
NL,578,93,163,36,1,25,95,5,2,57,116,8,2,0,4,20
NL,53,3,4,0,0,0,2,0,0,6,12,0,0,10,0,1
AL,560,88,151,39,7,20,74,14,9,97,103,7,3,2,6,13
NL,7,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1
AL,24,1,5,3,0,0,5,0,0,2,5,0,0,0,1,1
NL,195,28,48,8,1,3,19,6,2,35,51,3,0,0,0,6
AL,70,5,18,2,1,1,15,0,0,2,13,0,1,0,1,1
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,607,84,137,22,2,12,50,13,3,59,124,7,0,1,1,3
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,86,8,21,6,0,2,13,0,0,5,24,0,0,0,0,3
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
AL,13,3,2,0,0,1,3,0,0,2,4,0,0,0,0,0
NL,549,47,150,39,0,9,62,3,0,62,101,9,3,1,4,14
NL,576,80,167,34,4,7,37,33,11,40,74,0,6,4,4,8
AL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NL,525,64,128,25,1,30,85,1,0,57,180,6,1,0,3,10
AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,275,35,66,15,5,5,32,8,4,17,42,1,0,6,2,2
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,12,2,3,1,0,0,0,1,0,1,6,0,1,0,0,0
AL,8,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0
AL,384,41,81,13,1,7,28,5,5,37,100,0,2,7,1,13
AL,629,85,180,31,9,3,62,21,10,57,96,0,5,17,3,15
NL,158,15,36,10,2,5,15,1,3,12,59,3,0,1,0,3
NL,520,81,150,37,4,10,50,30,8,43,55,1,13,7,5,6
AL,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
AL,347,45,81,16,0,18,56,1,0,18,108,1,3,1,3,4
NL,319,30,86,13,5,5,34,5,1,13,44,4,5,2,5,12
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
NL,63,4,9,1,0,1,3,0,0,1,28,0,0,6,1,1
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,94,14,21,6,1,1,6,6,3,11,23,0,0,2,0,2
AL,367,42,89,21,2,9,48,2,0,61,104,2,2,2,2,12
NL,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,512,57,128,28,0,13,60,14,6,23,77,0,2,3,6,6
NL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,517,67,150,31,5,8,45,20,4,22,61,1,5,7,2,11
AL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NL,70,1,8,1,0,0,5,0,0,1,29,0,0,5,0,3
NL,134,16,36,10,1,4,20,4,1,8,28,0,0,0,2,4
AL,35,1,7,2,0,0,4,0,0,2,10,0,0,0,0,3
NL,19,1,2,0,0,0,1,0,0,1,10,1,0,0,0,0
NL,193,17,46,8,0,0,14,2,1,20,41,2,0,1,0,4
AL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NL,321,29,66,11,0,11,31,0,0,29,69,5,7,0,4,4
AL,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NL,455,34,104,16,1,8,45,0,2,20,106,3,8,8,2,9
NL,98,8,20,3,0,1,7,1,1,5,29,0,1,1,0,1
NL,548,73,139,26,4,7,44,6,1,33,58,1,3,3,1,11
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,83,8,11,5,0,0,4,0,0,12,27,0,0,2,1,6
AL,113,8,23,7,0,1,6,1,0,22,32,0,1,0,0,1
NL,31,3,4,0,1,0,5,1,0,0,13,0,0,0,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,6,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
AL,332,64,80,14,0,27,65,5,2,59,63,2,4,0,4,11
NL,179,26,47,14,2,3,17,5,3,25,45,4,5,0,2,0
NL,194,21,32,2,0,8,20,5,1,19,58,0,0,0,2,3
NL,27,3,5,1,0,0,4,0,0,2,17,0,0,2,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,5,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0
NL,16,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0
AL,525,62,123,24,0,16,60,5,4,40,89,0,7,8,2,10
NL,37,2,4,1,0,0,0,0,0,1,14,0,0,6,0,0
NL,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,52,3,9,2,0,1,4,0,0,4,14,1,0,0,0,3
AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,411,47,113,27,6,7,56,12,2,54,106,5,3,0,4,2
AL,604,95,194,33,2,36,102,1,0,36,82,8,5,0,9,8
NL,547,83,147,26,1,32,97,13,6,65,124,15,2,1,4,9
AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NL,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NL,81,12,21,7,1,2,7,2,0,14,19,3,2,0,0,3
NL,227,25,66,11,0,5,25,15,3,28,53,3,2,3,1,2
AL,291,44,75,10,6,2,29,21,0,25,80,0,7,6,1,4
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,215,21,49,14,1,7,36,0,1,9,25,0,0,1,3,10
AL,341,41,89,19,0,12,40,0,1,31,103,0,1,0,3,8
NL,69,8,13,2,0,3,9,0,0,4,13,0,0,2,1,1
NL,42,1,8,1,0,0,2,0,0,0,18,0,0,5,1,0
NL,88,11,17,6,0,2,7,3,0,7,36,0,0,1,0,0
NL,113,15,32,8,0,2,9,1,2,4,17,0,3,1,0,4
AL,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
